signature,log2FC
PPP2R2B,-4.48863983154297
DHRS4,-3.9697368144989
NKX2-8,-3.24097037315369
IVL,-2.36887955665588
LINC01419,-2.05271029472351
SEMA5A,-2.01752924919128
TOB1,-1.93940532207489
ELP2,-1.90047061443329
PLCE1,-1.82145118713379
OLR1,-1.81973493099213
CCDC80,-1.7158967256546
SNRPN,-1.629070520401
ALPP,-1.6190288066864
BTG2,-1.59025061130524
VGLL1,-1.5613374710083
PRSS22,-1.51316213607788
SNHG18,-1.48962879180908
KRT13,-1.48435938358307
C1QTNF6,-1.47056519985199
RP11-11N9.4,-1.45934891700745
GPATCH2L,-1.42119359970093
TRAF3IP2,-1.41800034046173
CTSH,-1.4014927148819
ILF3-AS1,-1.40037369728088
HIST3H2A,-1.38723158836365
FBXW9,-1.3700795173645
METTL21A,-1.35894513130188
CCDC130,-1.34309029579163
S100A14,-1.33859288692474
RP11-277P12.20,-1.3090512752533
ELF3,-1.30499911308289
AC006262.5,-1.29011988639832
NFE4,-1.27325987815857
ATF7IP2,-1.25774466991425
HOTAIRM1,-1.24630868434906
PREPL,-1.23283421993256
ZFP36,-1.22752380371094
SOSTDC1,-1.20614278316498
UPK2,-1.20390546321869
STX4,-1.20110154151917
FASTK,-1.20103979110718
HCAR2,-1.18148672580719
AGR2,-1.17416036128998
ZFP36L2,-1.17265939712524
ARV1,-1.16831457614899
EGLN2,-1.16177904605865
NUDT16,-1.14590322971344
CD24,-1.1307247877121
RP11-532F12.5,-1.12264013290405
LTBR,-1.11747181415558
HSPB8,-1.11675262451172
GATA3,-1.11141908168793
GLUL,-1.09251344203949
RTKN,-1.07997214794159
MED29,-1.06810164451599
KCNK6,-1.05976593494415
NMB,-1.03883481025696
PBX1,-1.03868794441223
MEST,-1.03163373470306
CALB1,-1.02906799316406
ANXA3,-1.01531326770782
CTD-2336O2.1,-0.992181003093719
POLR3GL,-0.979206919670105
ZNRF1,-0.975258052349091
DHRS3,-0.974135875701904
PHACTR2,-0.949910581111908
ECH1,-0.94868016242981
C6orf226,-0.948584496974945
TOP2B,-0.942282974720001
RIPK4,-0.938452005386353
HIST1H2AC,-0.935625791549683
