signature,log2FC
RGS4,6.12877035140991
LINC00958,4.99343109130859
LINC01204,4.49347352981567
LINC00973,4.26817989349365
SRGN,4.05859565734863
AC078941.1,3.8977255821228
RP11-350J20.12,3.68855547904968
TGM2,3.62296295166016
FHL1,3.61951851844788
COL13A1,3.61443471908569
BATF3,3.53028631210327
ETV1,3.47412538528442
FST,3.31006121635437
EBF3,3.25459003448486
ETV4,3.10011410713196
FOSL1,3.08877754211426
FGF2,3.06770634651184
ANKRD1,3.06115055084229
KLRG2,2.98837614059448
G0S2,2.93535161018372
NEURL1,2.86116576194763
SLC35F3,2.84132647514343
BAIAP2L2,2.83994698524475
JPH3,2.78196716308594
ETV5,2.77831959724426
CCBE1,2.74974632263184
POLR3G,2.72895264625549
PTGS1,2.71552681922913
SH3PXD2A-AS1,2.70105648040772
MICAL2,2.68124938011169
WIPF3,2.67626738548279
LINC00941,2.64948058128357
TMEM171,2.64869666099548
PPP1R1C,2.62210559844971
INA,2.60470795631409
ADTRP,2.56497740745544
PGF,2.55024671554565
HBM,2.49798393249512
RFTN1,2.46246933937073
AJAP1,2.4331202507019
GAL,2.42765617370605
HES7,2.41494250297546
PAPPA,2.3607177734375
PRRT3-AS1,2.32224702835083
ABCG2,2.31816720962524
KISS1R,2.30528593063355
SENCR,2.28505229949951
HAUS7,2.28367686271668
OXTR,2.28052544593811
DENND2A,2.27588558197022
KAZN,2.27400088310242
KCNJ12,2.2737033367157
SRM,2.26482057571411
CCDC86,2.23511409759521
IRAK1,2.22504711151123
MMP1,2.21817994117737
TBC1D30,2.19610834121704
AXL,2.18374347686768
TMEM200A,2.18288445472717
NT5E,2.16299891471863
C2orf61,2.16264128684998
SCLY,2.14604449272156
MESP1,2.13857460021973
AREG,2.1358482837677
RAMP1,2.11258411407471
BSPRY,2.11091947555542
NAA10,2.10964393615723
FJX1,2.10727405548096
MAP7D3,2.09905314445496
SOCS2,2.09550404548645
CYB5R2,2.08030676841736
TRPM2,2.07221674919128
MT1A,2.06825804710388
SLC27A4,2.06589555740356
EBI3,2.05921840667725
URB1,2.05677103996277
ALOX12,2.05527138710022
CCNA1,2.05467677116394
NTSR1,2.04791021347046
MATK,2.04734420776367
IL7R,2.0425136089325
RP11-114H23.2,2.03313207626343
SERPINE2,2.03162574768066
SMIM10,2.02574920654297
FUT4,2.01367259025574
LOXL3,2.01335835456848
STAMBPL1,2.00641107559204
CST6,2.00363230705261
