signature,log2FC
CD70,24.3512687683106
GYPC,8.15921783447266
PAPPA2,7.60661602020264
KCNMB2-AS1,7.13329315185547
TM4SF18,6.78625392913818
MFHAS1,6.60086250305176
RP11-800A18.4,6.45086288452148
RP11-1060J15.4,6.44589567184448
IRX2,6.32912254333496
SPARC,6.2989444732666
CLDN11,6.1586480140686
SGK223,6.1236572265625
TNFSF4,6.04471158981323
KRT7,5.83905458450317
COL1A1,5.8268666267395
SNAP25,5.74617719650269
IGFBP2,5.51762247085571
ELFN1-AS1,5.50173473358154
LINC01234,5.47894859313965
NUPR1,5.41559553146362
CLDN23,5.26718473434448
VAV1,5.1235032081604
RGS4,4.96078872680664
RP11-758M4.4,4.94066953659058
C5orf38,4.85413360595703
MAGEB2,4.79303884506226
CADM1,4.78462791442871
TMEM98,4.71527433395386
CSF3,4.66036605834961
RP11-676J12.7,4.38547897338867
KRT81,4.33314561843872
FKBP10,4.22175359725952
CLIC3,4.10771417617798
AFP,4.02791404724121
CSF2RA,4.02483034133911
ZNF415,3.92482328414917
NKX2-5,3.92218828201294
SLCO3A1,3.85292506217957
CA2,3.56555986404419
S100A2,3.46472144126892
PTGES,3.39656019210815
IRX5,3.3885645866394
SCG5,3.29451298713684
ELOVL7,3.26992964744568
SH2D3A,3.22394156455994
DLC1,3.16187334060669
FABP6,3.13223266601563
PTPRB,3.06986284255981
PDE9A,3.01543617248535
HCLS1,2.94888663291931
GJB2,2.88542294502258
HECW2,2.86389923095703
CRIP2,2.79896903038025
KRT86,2.7977089881897
EREG,2.77759885787964
ZNF660,2.76070809364319
PIP5KL1,2.72506594657898
TSC22D3,2.63769340515137
TDRP,2.62465333938599
CD74,2.55796480178833
DDIT4,2.51353168487549
PTPRR,2.50582075119019
CATSPER1,2.46793675422669
ADIRF,2.35842370986939
IRX1,2.35105204582214
PCBP3,2.33726382255554
CCND2,2.33342814445496
CPE,2.33050322532654
LRP1,2.32236456871033
DMKN,2.32191705703735
RIBC2,2.31381225585938
FLJ22447,2.2914605140686
RASD1,2.28619456291199
STC1,2.25683808326721
NOSTRIN,2.22294640541077
S100A4,2.20308470726013
RORB,2.19218063354492
GPAT2,2.1743323802948
TPD52L1,2.17195105552673
ANK1,2.1577422618866
ADM2,2.14714980125427
BHLHE40,2.12223100662231
MT1F,2.10844373703003
COL7A1,2.10189533233643
KRT80,2.09116005897522
PTGR1,2.08381223678589
SDC2,2.07011413574219
TIMP4,2.06776356697082
CRABP2,2.04177021980286
OXTR,2.0337655544281
NOS1AP,2.0073094367981
CHMP4C,2.00595450401306
