signature,log2FC
PPP2R2B,-26.0837821960449
SPTSSB,-25.720235824585
BCAS1,-6.10269737243652
IVL,-4.93029642105103
TMPRSS4,-4.6767053604126
VILL,-4.4144024848938
DIO2,-4.36663103103638
KRT13,-4.1072416305542
SLC16A7,-4.0953688621521
EDIL3,-3.97203922271729
SEPP1,-3.91216325759888
HPGD,-3.74501538276672
SPRR1B,-3.63280773162842
ALDH1A1,-3.40995240211487
EPHB6,-3.40516209602356
MUC4,-3.40228581428528
CLDN8,-3.36178350448608
SEMA5A,-3.33346462249756
ALPP,-3.2948796749115
KRT4,-3.18335700035095
TNFSF10,-3.09369564056397
CTSH,-3.07294344902039
RP1-124C6.1,-2.99440836906433
CALML5,-2.97553539276123
SLC7A8,-2.92519521713257
SOSTDC1,-2.88352274894714
ALDH3A1,-2.87732100486755
PLCE1,-2.8448212146759
DEFB1,-2.78311419487
LINC01419,-2.70698523521423
AC006262.5,-2.70360660552979
ATP8B1,-2.66864228248596
AGR2,-2.59847164154053
UPK3B,-2.54865980148315
PBX1,-2.54487586021423
PBXIP1,-2.50804042816162
SCEL,-2.4641273021698
CD24,-2.31268358230591
IGFBP3,-2.31085109710693
ACKR3,-2.30301451683044
LUZP2,-2.29691934585571
UGT1A1,-2.29615664482117
COL12A1,-2.19523692131042
CCDC80,-2.18037033081055
IFIT1,-2.15475392341614
ERP27,-2.1441285610199
C1orf21,-2.14256048202515
HCAR2,-2.12213611602783
RP11-277P12.20,-2.08437633514404
CLIC3,-2.06679320335388
PCAT6,-2.05356192588806
KMO,-2.03333353996277
RBPMS,-2.01624941825867
RP11-736N17.11,-2.00627684593201
